index_label,id,user,time,score,content,keywords,sentiment
2459,116727757,_CFT01****3028788,2017-06-05 21:22,5,游玩很方便，景区美美的，棒棒的,棒棒 美美 游玩 景区 方便,0.999393361566206
2460,116714762,taoyi****012001,2017-06-03 07:56,5,很好玩！风景非常好！值得推荐！,好玩 风景 值得 推荐,0.9944321967522395
2461,116714761,taoyi****012001,2017-06-03 07:55,5,很好玩！风景非常好！值得推荐！,好玩 风景 值得 推荐,0.9944321967522395
2462,116714756,taoyi****012001,2017-06-03 07:55,5,很好玩！风景非常好！值得推荐！,好玩 风景 值得 推荐,0.9944321967522395
2463,116714753,taoyi****012001,2017-06-03 07:54,5,很好玩！风景非常好！值得推荐！,好玩 风景 值得 推荐,0.9944321967522395
2464,116558624,画地为牢0712,2017-05-02 11:19,5,景色超级好，当天的温度也是不冷不热的，环境超级好，服务也好，很棒，刷卡进站什么的操作简单粑粑麻麻玩的特别开心?,超级 麻麻 很棒 进站 不冷不热 刷卡 开心 景色 当天 温度 简单 操作 服务 环境 特别,0.5710202122075634
2465,101867125,sjz王,2017-04-25 12:10,5,九寨沟的水是最美的，名不虚传！,名不虚传 最美 九寨沟,0.993224187221633
2466,141209842,205****222,2017-10-14 11:00,5,人间仙境流连忘返难以置信想要移民,人间仙境 流连忘返 难以置信 移民 想要,0.9295599862511605
2467,118288561,马德里鑫小宝,2017-08-10 18:48,5,2017.8.8日的门票永生难忘这可怕的一天,2017.8 永生 难忘 门票 可怕 一天,0.4720882722858135
2468,118185215,wind,2017-08-06 15:42,5,学生票要便宜一点，一定提前预定提前取票，不然会在门口花费太多的时间。,提前 学生票 取票 预定 花费 便宜 门口 一点 一定 时间,0.019413615099993176
2469,118137850,M17****871,2017-08-04 10:55,3,风景还是很不错，值得去。但是服务态度极差，管理混乱，有些人不买车票都可以直接上车。建议大家都不要买车票，只买门票就可以了，在里面坐车都没有人查票的。,车票 查票 人不买 管理混乱 服务态度 极差 坐车 门票 上车 风景 不错 值得 里面 建议 直接,0.10091380186828358
2470,116988642,M22****1855,2017-07-25 22:56,5,非常值得去的地方，第一次觉得“看景不如听景”这句话不成立！强烈推荐！,看景 听景 强烈推荐 这句 值得 第一次 成立 觉得 地方,0.649535306901864
2471,116988605,_WeCh****86941,2017-07-25 22:51,5,观光车路线设计合理，可以随意换乘，现在是雨季，水量充足，景点很漂亮。,观光车 换乘 很漂亮 景点 雨季 水量 随意 路线 充足 合理 设计 现在,0.9995632482163811
2472,116935962,水若可可,2017-07-19 08:16,5,去过3次了，那是相当漂亮的，就是当时的雪不太多，对了自助取票在二楼。,不太多 取票 自助 二楼 去过 漂亮 相当 当时,0.8697806262131553
2473,116925823,_WeCh****346373,2017-07-17 11:31,5,去的时间有点短，景色真的很不错，人间仙境，下次计划个长一点的时间再去,人间仙境 个长 下次 时间 景色 不错 真的 有点 计划 一点,0.9135637341087708
2474,116866875,M15****374,2017-07-07 16:34,5,现在回想起来，门票及时送到我们住的酒店，风景自不必说了，以看水为主。,看水 自不必说 回想起来 门票 风景 酒店 送到 及时 为主 现在,0.9465175308223911
2475,153118757,M52****340,2018-02-02 13:29,3,还行吧好(✪▽✪)赞(&#x2F;≧▽≦&#x2F;),&# x2F,0.9728887062454199
2476,153051406,_WeCh****71700,2018-01-28 22:22,5,门票+车费贵了些，自然风景还是很值得一看的，树从水中生，水在林中流,水在 值得一看 自然风景 车费 门票 林中 水中,0.9998219734347057
2477,141330562,205****766,2017-10-21 00:13,5,冬天九寨沟瀑布水少，但是海子非常静，非常干净，值得一去，而且人少。,水少 海子 人少 九寨沟 一去 瀑布 冬天 干净 值得,0.6219443019360089
2478,122157331,E33****90,2017-09-17 20:38,5,方便快捷，在门口旅游中心二楼电子取票，不用排队上窗口，省时，推荐！,取票 省时 方便快捷 二楼 排队 窗口 旅游 门口 不用 电子 推荐 中心,0.07082195876775854
2479,118278973,游中国游世界,2017-08-10 11:25,5,白天进去游玩的，晚上就发生地震，九寨沟的美景不再有，祝福九寨沟！！,九寨沟 美景 游玩 祝福 白天 地震 晚上 发生,0.9952236766704586
2480,117040264,M00****32,2017-07-30 23:39,5,预定不错！取票人也不少！！,取票 预定 不错,0.24462929332530847
2481,116999922,SteveDung,2017-07-28 23:37,5,人山人海堪比音乐会现场热闹非凡,堪比 热闹非凡 人山人海 音乐会 现场,0.2896603236115688
2482,116248831,M22****8200,2017-07-28 10:30,5,很美很享受，就是人有些多，坐车挤，不过比起美丽的风景这都不算什么啦,不算什么 坐车 风景 美丽 享受,0.9994849302476604
2483,116991962,M12****634,2017-07-26 14:06,5,携程订票很方便，不用排队买票，直接到入口刷身份证，节约了好多时间。,订票 携程 买票 身份证 入口 排队 节约 好多 方便 不用 直接 时间,0.0002965127519370947
2484,116979269,_WeCh****34060,2017-07-24 17:58,5,好美的九寨，水清澈见底，各种瀑布形态不一，真的是九寨归来不看水呀！,九寨 美的 看水 清澈见底 归来 瀑布 形态 真的,0.9749324510604394
2485,116950586,M54****998,2017-07-22 19:59,5,人特别多，还好先买了票，直接进沟，风景很美，一天下来还是比较累的。,进沟 先买 还好 风景 一天 下来 直接 比较 特别,0.9507009089328256
2486,116934838,蛋饼Cecilia,2017-07-18 16:37,4,直接送到酒店前台，不过送到后没有给我们电话，我们打电话问后才知道的，希望注意啊～省去了到景区买门票的时间～,送到 问后 省去 前台 门票 景区 打电话 酒店 电话 注意 希望 直接 时间 知道,0.01594612161953346
2487,116909597,tonnyll,2017-07-16 08:40,5,用网上订票超级方便，不需要像以前一样售票厅排队，直接刷身份证就能进,售票厅 订票 身份证 排队 超级 方便 网上 以前 直接 需要,5.954564390819872e-05
2488,116868231,法国苏武,2017-07-07 20:39,5,九寨的山水真的太美了，就是人太多了，不过也值得，好玩大家都想去嘛！,人太多 九寨 好玩 山水 值得 真的,0.9902359004644148
2489,118281673,M13****527,2017-08-10 13:35,5,非常值得记住的一次旅游，美景，美食，惊险全赶上了，九寨人们好热情,九寨 惊险 美景 美食 赶上 记住 热情 旅游 值得 人们 一次,0.9990709687232159
2490,118281096,M13****527,2017-08-10 13:33,5,名不虚传特别棒！人在山中走，如同画中游。神仙到此地，也如梦中游。,画中游 名不虚传 此地 山中 神仙 中游 如同 特别,0.9999975537176058
2491,118220883,我是蓝天,2017-08-07 22:26,5,好用，省去好多时间。就是自助机器里面的票数有限，提到限额就没有了,好用 票数 自助 省去 限额 好多 机器 提到 有限 里面 时间,0.9442027715739449
2492,116892234,小啖红茶,2017-07-11 20:21,5,取票方便，酒店就有自助取票机，九寨外不看水，不假，期待深秋再来！,取票 取票机 看水 九寨 自助 深秋 不假 酒店 期待 方便,0.1531583803485066
2493,116821864,110****663,2017-06-28 17:11,5,九寨归来不看水，看水还愿来九寨。真美啊！,看水 九寨 还愿 归来,0.8434069393500371
2494,116537635,四季豆和豌豆妈,2017-04-30 18:03,5,实名制全票不用取票，直接刷身份证即可入园。景区服务还不错，不过没有免费的开水提供，里面的物价自然也比外面贵。观光车很不错，不用等很长时间，不然根本游览不完这个景区。,景区 不错 不用 取票 入园 观光车 全票 实名制 开水 身份证 游览 物价 免费 长时间 即可 外面 里面 根本 服务 自然,0.7828513975666969
2495,152428207,M15****235,2018-01-03 21:25,5,太漂亮了，不虚此行，4月份去的，就是处于枯水期，但是还是很漂亮,太漂亮 不虚此行 很漂亮 枯水期 处于 月份,0.9842613502117591
2496,138786591,青海湖船老大,2017-10-08 01:29,5,服务专业，没得说！虽然九寨沟没了，但还是要好评！下次一定再用。,没得说 九寨沟 好评 下次 再用 专业 服务 一定,0.9166571234167477
2497,119785441,M22****0002,2017-08-23 13:13,5,去时人比较多，每个景点都有很多人，但是景区内游览车很多很方便。,游览车 景点 景区 方便 每个 比较,0.8553680110416222
2498,118443951,冰城小妞,2017-08-16 02:27,5,这次非常值得，非常棒，太美了，下次还要过来，自驾游，好好玩一次,自驾游 好玩 下次 值得 这次 过来 还要 一次,0.9947803769006632
2499,118267244,上海科达国旅Tony,2017-08-09 20:18,5,非常不错的景区，去的时候天气很好，没有天灾，祈福！九寨加油⛽️,九寨 祈福 天灾 加油 景区 天气 不错,0.9962156024688713
2500,118257474,甘草4525,2017-08-09 13:30,3,九寨沟的风景，1天是看不完的，我们预订了天堂酒店，进沟需要两次,天是 看不完 进沟 九寨沟 预订 天堂 风景 酒店 两次 需要,0.6666919036661055
2501,118134359,M23****574,2017-08-04 08:42,4,"风景很美,但建议亲子游的别订这个套餐,因为接机服务有150元，订单上也不反应出来，不接机的话就浪费了。",接机 别订 150 亲子 套餐 浪费 风景 订单 反应 服务 建议,0.022538108215281683
2502,117099091,lovesb777,2017-08-02 16:33,5,方便价格其实都一样春节淡季价格便宜不少,价格便宜 淡季 春节 方便 价格,0.8661116004891632
2503,117040023,M22****4769,2017-07-30 23:00,5,为我节省了大量时间，真的太棒了！省去排长队的功夫，大爱方便快捷,排长队 大爱 太棒了 方便快捷 省去 节省 功夫 真的 大量 时间,0.9965390319491971
2504,116998430,M22****9457,2017-07-28 22:40,5,订购九寨沟的门票，方便、快捷还省钱，赞一个,省钱 快捷 九寨沟 订购 门票 方便 一个,0.9132363623229539
2505,116727260,M16****451,2017-07-28 19:00,5,要自己追才行，没有人主动联系我，当然票是有落实的，只是没人打电,追才行 打电 落实 主动 联系,0.00666514722196998
2506,116937561,M19****161,2017-07-18 23:07,5,自驾游，网上买了门票，很方便，用身份证取票！风景不错，气候宜人,取票 自驾游 气候宜人 门票 身份证 风景 方便 不错 网上,0.05347460746719035
2507,116908012,232****932,2017-07-14 18:10,5,九寨沟的美是流动的，随着水波流淌，随着时光流逝，随着四季流动。,流动 美是 时光流逝 水波 九寨沟 流淌 四季,0.999879910231165
2508,116899076,132****2143,2017-07-13 01:56,5,景区好大风景好美值得一游赞,好美 一游赞 好大 景区 风景 值得,0.9995305502917566
2509,116861218,chuxiao6666,2017-07-06 14:23,4,精致不错，但风景区的服务差，从取票，入园，坐车，感觉不尽人意！,取票 入园 不尽人意 坐车 风景区 精致 不错 感觉 服务,0.8235369915957091
2510,116861215,chuxiao6666,2017-07-06 14:23,4,精致不错，但风景区的服务差，从取票，入园，坐车，感觉不尽人意！,取票 入园 不尽人意 坐车 风景区 精致 不错 感觉 服务,0.8235369915957091
2511,116793654,乐观大宇宙,2017-06-22 19:55,5,全国最著名的风景区，游客超级多，建议出行选择错过假期高峰出行。,出行 错过 假期 风景区 超级 游客 高峰 著名 建议 选择 全国,0.9902367454034009
2512,116715905,M47****787,2017-06-03 13:25,5,一天足够累点就是不用取票直接刷id进入,累点 取票 id 足够 不用 一天 直接 进入,0.2105947542138923
2513,154236885,_GBJ****3348,2018-04-03 23:10,3,还行吧，挺好的，有点意思，没什么其他的。,没什么 意思 有点,0.8606001125435994
2514,138652180,蘑菇梗,2017-10-04 16:22,5,绝对值这个钱，去过这么多地方，第一次感觉当地的老百姓这么友善,绝对值 友善 去过 老百姓 当地 第一次 感觉 地方,0.965103070448843
2515,118202376,e34****70,2017-08-07 08:19,5,风景确实不一般，不亏是世界文化遗产，有机会一定要去一次的地方,不亏 文化遗产 风景 确实 机会 一次 地方 世界 一定,0.9619243487495333
2516,117110049,M15****583,2017-08-02 23:55,4,风景不错，园内很多人，没有做好限流和分流工作，里面东西很贵。,限流 园内 分流 风景 做好 不错 里面 东西 工作,0.999290655575203
2517,117040085,青蛙不烧煤,2017-07-31 00:00,4,省很多，但是提醒下，优惠票不能刷身份证进沟，要去网售票点取票,售票点 进沟 取票 身份证 优惠 提醒,0.00013996667025029108
2518,115382523,萍水相逢6614,2017-07-27 23:45,5,人非常非常的多，可以加钱（一人二三百元）乘车进景区不用排队。,二三百元 乘车 景区 排队 一人 不用,0.05340556574281774
2519,116996350,_WeCh****41290,2017-07-26 23:14,5,很不错的景点，值得看看，另外携程订票很方便！不用排队买不到票,订票 携程 买不到 景点 排队 方便 不错 值得 不用 看看,0.31158358060178226
2520,116990227,M22****8332,2017-07-26 09:41,5,非常漂亮的地方，名不虚传，购买之后直接刷身份证进入景区很方便,名不虚传 身份证 景区 漂亮 方便 购买 直接 进入 地方 之后,0.691987467649224
2521,116951548,M15****042,2017-07-22 09:50,5,人间天堂，九寨。建议不要去原始森林，耽搁时间又不是特别惊艳。,人间天堂 九寨 惊艳 原始森林 耽搁 建议 特别 时间,0.9991477425612528
2522,116895987,旋旋,2017-07-12 17:37,4,风景很漂亮，各种海子特别好看，就是交通有点不方便，上的车要听景区临时安排，完全打乱了当天的行程安排。,车要 安排 海子 很漂亮 打乱 景区 行程 风景 好看 当天 方便 临时 交通 有点 完全 特别,0.939409192381322
2523,116895986,旋旋,2017-07-12 17:37,4,风景很漂亮，各种海子特别好看，就是交通有点不方便，上的车要听景区临时安排，完全打乱了当天的行程安排。,车要 安排 海子 很漂亮 打乱 景区 行程 风景 好看 当天 方便 临时 交通 有点 完全 特别,0.939409192381322
2524,116895982,旋旋,2017-07-12 17:36,4,风景很漂亮，各种海子特别好看，就是交通有点不方便，上的车要听景区临时安排，完全打乱了当天的行程安排。,车要 安排 海子 很漂亮 打乱 景区 行程 风景 好看 当天 方便 临时 交通 有点 完全 特别,0.939409192381322
2525,116886191,E15****513,2017-07-10 19:52,5,"原价200,多的15估计是服务费，直接送到沟口酒店，很方便的",200 15 沟口 服务费 原价 酒店 送到 方便 估计 直接,0.30884747811444113
2526,116844749,晓苎,2017-07-03 09:12,5,自由行，虽然累，但是三条沟都玩了，这次九寨之行还是很完美的！,九寨 三条 完美 自由 这次,0.9902773439758874
2527,116844740,晓苎,2017-07-03 09:11,5,水很蓝，蓝的不科学，秋天景色最美，除了绿色还有其他各种颜色！,最美 景色 秋天 绿色 颜色 科学,0.9997539706428633
2528,108425191,E32****754,2017-05-28 12:54,5,九寨的水，是轻盈灵动的。盆景滩，许多造型各异的水中植物站立在一个连着一个的水潭中，或婀娜多姿、或苍劲挺拔，凹凸有致，一景一境。珍珠滩，滩面湍急的水流激起浪花无数，折射着太阳的光辉，宛若滚动的珍珠。箭竹海瀑布，一股股细流潺潺流淌，宛若江南婉约女子清亮的嗓音，干净得不带任何杂质。&#x0A;&#x0A;还有九寨沟最著名的美食店铺渝湘食府的饭菜真的好吃，五星推荐，大家可以去尝尝,&# x0A 宛若 珍珠 食府 造型各异 一景 一境 滩面 细流 婀娜多姿 九寨 婉约 箭竹 灵动 潺潺 凹凸 苍劲 盆景 水潭,0.9999997720702898
2529,107262016,当地向导九寨沟前程自助游,2017-05-18 11:38,5,"九寨沟镜海，顾名思义，镜海在九寨沟以平如明镜的湖面与艳丽绝伦的倒影着称。当晨曦初露，朝霞染红东方天际之时，海水一平如镜，蓝天、白云、雪山悉数被映放在海底，呈现出“鱼在云中游，鸟在水中飞”的奇观。&#x0A;&#x0A;&amp;#160;&amp;#160;&amp;#160;镜海是九寨沟著名景点之一。它就像一面镜子，将地上和空中的景物毫不失真地复制到了水面。当晨曦初露，朝霞染红东方天际之时，海水一平如镜，蓝天、白云、雪山悉数被映放在海面，呈现出“鱼在云中游，鸟在水中飞”的奇观。镜海呈狭长形，海拔2390米，平均水深11米，最深处24.3米，长925米，面积19万平方米，最宽处262米。&#x0A;&#x0A;&amp;#160;&amp;#160;&amp;#160;镜海的倒影独霸九寨沟。它就像一面镜子，将地上和空中的景物毫不失真地复制到了水面。当晨曦初露，朝霞染红东方天际之时，海水一平如镜，蓝天、白云、雪山悉数被映放在海面，呈现出“鱼在云中游，鸟在水中飞”的奇观。&#x0A;&#x0A;&amp;#160;&amp;#160;&amp;#160;镜海有三奇：一奇“鱼在云中游，鸟在水中飞”,倒影胜实景；二奇水带波光；三奇镜海月夜。&#x0A;&#x0A;&amp;#160;&amp;#160;&amp;#160;&amp;#160;旅游特色&#x0A;&#x0A;&amp;#160;&amp;#160;&amp;#160;镜海的海边谷坡陡峭，森林密集，林带色相四季变化，层次丰富。每当晨曦初露或朝霞叶辉之时，海水一平如镜，蓝天、白云、远山、近树，尽纳海底，海中景观，镜相清晰，线条分明，色泽艳丽，富于变化。“鱼在天上游，鸟在水底飞”的奇幻景象，使人如醉如痴。海边一根碗口粗的长藤，紧紧地攀缘在一株参天大树上，与树齐高，直冲霄汉。树给藤无限温馨的绿荫，藤给树美丽清纯的爱恋，于是人们给镜海取了个别名——“爱情公园”。&#x0A;&#x0A;&amp;#160;&amp;#160;&amp;#160;离开珍珠滩，沿着环山公路下行，有一片宽阔无比的山谷。山谷空旷，草木丛生，中间一缕清泉婉蜒滑过，流向下游的镜海。小河旁有几户民居，如世外桃源。山谷两侧是雄伟挺拔的山峰，秋天来临时，秋色染林，仿佛有一枝神奇的画笔，肆意将绛红、桃红暗紫、墨绿、碧绿、鹅黄涂抹在山上。镜海紧邻在空谷的下游，湖呈狭长形，长约一公里，为林木所包围。对岸山璧像一座巨大的石屏风。右侧是镜海的下游，毗邻诺日朗群海；左侧是镜海上游，与镜海山谷衔接。镜海的倒影独霸九寨沟。它就像是一面镜子，将水上的景物毫不失真地复制到水下来。来游九寨沟的宾客，莫不1为镜海倒影的传神而叹为观止。",amp 160 镜海 &# x0A 九寨沟 平如镜 倒影 初露 晨曦 朝霞 被映 复制到 蓝天 白云 山谷 失真 一面镜子 天际 中游,1.0
2530,99562828,201****152,2017-03-24 14:58,5,四川省阿坝藏族羌族自治州九寨沟县漳扎镇，是白水沟上游白河的支沟，由第4季冰川、板块运动、岩溶地貌、钙化滩流等互相作用而成。九寨沟海拔在2000米以上，遍布原始森林，沟内分布108个湖泊，有&amp;quot;童话世界&amp;quot;之誉。,amp quot 四川省阿坝藏族羌族自治州 九寨沟县 漳扎镇 滩流 2000 沟内 108 之誉 支沟 童话世界 岩溶地貌 水沟 钙化 九寨沟 白河 原始森林 遍布 冰川,0.9999850077591821
2531,97856141,当地向导九寨沟前程自助游,2017-02-20 14:27,5,九寨沟的水是一绝。透明的绿色，蓝色，颜色变化很多，能见度最大可以达到十三米。那种震撼的魅力只有身临其境才能感受到。还有一些漂亮的瀑布也非常好看。走在山里面，看着美丽的水，感觉与山水融为一体，真正感受到大自然的魅力。,魅力 感受 十三米 身临其境 一绝 融为一体 能见度 九寨沟 震撼 大自然 山水 瀑布 好看 蓝色 透明 漂亮 美丽 绿色 颜色 那种,0.9999999841138203
2532,97824101,北级雪,2017-02-18 13:59,5,淡季去的，不论酒店还是景区性价比都是超高的，九寨沟还可以免费二次进沟，但是二次进沟车票是要买的，第一次进沟买票时告诉售票员要二次进沟，她会给一张二次进沟的票，检票口那里拍照。第二天买了车票就可以了。里边的环保车把游客一直拉到日则沟的箭竹海，游客可以步行一个一个海子的欣赏，也可以坐环保车，五花海是最漂亮的海子，海水是各种蓝，特别清澈。还有箭竹海瀑布，珍珠滩瀑布，诺日朗瀑布，树正瀑布都很美很壮观。沟里淡季没有餐厅，只有几个卖盒饭和泡面的摊位。盒饭是那种自热的，按照说明可以自己热，里边卖25一盒，外边小超市14一盒。泡面是15一桶。大冬天吃一碗热腾腾的泡面也是很美味的。,进沟 泡面 瀑布 二次 环保车 盒饭 海子 箭竹 一盒 车票 淡季 游客 里边 检票口 自热 五花海 诺日朗 树正 25 14,0.9998937449103165
2533,95869543,悠悠游游哈,2017-01-25 20:14,5,去罗的所有分区一九寨沟为最美。有莱州奇石，最有名的就是水和瀑布。这里一定要看水。处处是美景。除了水以外，还有竹林。卧虎藏龙藏龙就是在这片竹林里取得景色。然后当年拍西游记的一条大瀑布，据说也是在这里取得景。主要看我下面的图片吧！,竹林 瀑布 卧虎藏龙 看水 藏龙 图片吧 奇石 取得 莱州 西游记 最美 美景 九寨沟 分区 景色 这片 有名 下面 以外 当年,0.9998542560063951
2534,95104518,独自旅行,2017-01-13 23:34,5,九寨沟以水闻名，是一个多彩的水的世界。因为一夜的雨雪，让九寨沟更添了许多精彩！清晨，云雾缭绕，亦梦亦幻。待到云开日出，色彩更加斑斓。这就是容中尔甲演唱的《神奇的九寨》，是仙境，是一个让人只想沉醉在里面不愿出来的童话世界,九寨沟 云开日出 以水 梦亦幻 容中尔甲 童话世界 多彩的 更添 九寨 沉醉在 斑斓 仙境 缭绕 雨雪 云雾 演唱 清晨 神奇 精彩 闻名,0.999999999085116
2535,94566590,崔亚斌,2017-01-05 15:17,5,"九寨沟地理位置及气候特征简介：九寨沟地处青藏高原东南边缘岷山山脉南段尕尔纳峰北麓，海拔2000－4300米，是长江水系嘉陵江源头一条支沟。九寨沟气候宜人，属川西高原气候中的暖温带，接近四川盆地的热带温润的气候区中的盆地西部边缘区，温和偏冷，夏短冬长，垂直差异大，无霜期225天，平均气温为12.7度，最高年平均气温13.1℃，最低年平均气温11.9℃。日照平均为1637.5小时，按地区可分为西北寒冷，东南温暖，高山寒冷，河坝温暖；夏秋之交，常出现冰雹、山洪、泥石流。夏季降雨集中，年降雨量平均552.9毫米。土壤分为9个土类，12个亚类，11个土属，26个土种。【春夏秋冬四季九寨沟天气特征&amp;#160;】&#x0A;九寨沟旅游景点简介：在青山环抱的九寨沟景区，分布着9个藏族村寨(尖盘,盘亚,菏叶,故洼,彭布,黑角寨,树正,则查洼等)，其中由则查洼、日则、树正三条沟构成了一个“Y”字型的，形成了九寨沟旅游景区的主干。九寨沟风景区内有呈梯级分布的大小海子114个，海子之间的17个瀑布群、11段激流、5处钙化滩流像美丽的项链上一个个璀璨夺目的珍珠，在繁茂的原始森林中绽放着异彩。景区内现有树正、日则、则查洼、扎如4条旅游风景线，长60余千米，有树正、诺日朗、剑岩、长海、扎如、天海六大景区，以3沟118海为代表，包括5滩12瀑，10流及数十泉等水景为主要景点，与九寨十二峰组成高山河谷等自然景观，四季景色各有千秋，非常迷人，景区内还有种类繁多的动植物资源，原始森林遍布，栖息着大熊猫等10余种珍稀野生动物。【九寨沟景区旅游路线导游图】【九寨沟景区景点目录】",九寨沟 景区 树正 查洼 12 11 日则 10 平均气温 海子 旅游 景点 简介 原始森林 四季 寒冷 温暖 高山 边缘 土种,1.0
2536,91629239,205****123,2016-11-11 22:56,5,九寨归来不看水～九寨沟，因水而生，因水而兴，美得温柔恬静，美得气势磅礴，美得一见倾心。（PS.和闺密是九月中旬去的，虽然下雨，而且景色仍然绿色为主，好多明媚的风景不能体会，但……还是太太太美啦。建议想去的朋友们最好在十月中旬去，绝对的色彩斑斓。）,中旬 一见倾心 看水 因水而生 因水而兴 PS 闺密 九寨 色彩斑斓 恬静 气势磅礴 明媚 九寨沟 下雨 景色 归来 温柔 体会 风景 好多,0.9999858914029288
2537,91003400,juki235,2016-11-03 08:52,5,九寨沟风景区是我国著名的自然风景区，这里的美无法用语言来表达。在高原上散落着一个一个蓝色的湖泊被大家称为海子。高原雪山，海子加上原始森林，瀑布，勤劳的藏族同胞，构成了诗画一样的美丽山水，被称为人间净土人间天堂。,海子 风景区 高原 藏族同胞 诗画 人间天堂 称为 净土 九寨沟 原始森林 勤劳 散落 雪山 山水 瀑布 蓝色 人间 湖泊 美丽 表达,0.9999999998152416
2538,90951771,品赏风景,2016-10-31 10:07,5,九寨沟，不是好，不是很好，是很很多好。刚刚回来，美景时时还在脑海中浮现。神奇的雪山，湛蓝的天空，白白的云朵，清新的空气，万山红遍，层林尽染的山峦，还有那五彩斑斓，不，是七彩的海子，让你不敢相信世间还有这么美的奇景。只有说好。上图。请期待我的游记，四川行，九寨沟，黄龙风景区。会更美。,九寨沟 万山红 层林尽染 美的 五彩斑斓 七彩 白白的 海子 湛蓝 云朵 脑海中 奇景 黄龙 美景 游记 山峦 不敢相信 雪山 浮现 世间,0.9999999999789528
2539,90948826,木子,2016-10-30 22:11,5,九寨沟是大自然给我们的馈赠！一种震撼人心的美！如梦如幻！不愧是国内最佳出游地！进入10月，每天慕名而来的游客络绎不绝，都想一睹她绝美的风景！,10 美的 慕名而来 如梦如幻 震撼人心 一睹 馈赠 络绎不绝 九寨沟 出游 不愧 大自然 风景 游客 最佳 每天 国内 进入 一种,0.9999754177995345
2540,90655894,M39****261,2016-10-28 07:12,4,前一天淘宝200成都包车去，第二天一大早游，一天把三天线游完。景区坐车从下往上开，车上看了就行，没必要走，建议仔细游右沟，游到下午，再回诺日朗游左沟。但先游左右哪条沟自己决定不了，游巴自己分流。反正右边景点比较多，个人觉得右沟镜海，五花海最美，特别是有阳光的时候，所以要尽量下午收阳光前去。左沟长海和五彩池好看。,左沟 包车去 阳光 五彩池 五花海 200 游完 游右沟 回诺 日朗游 先游 游巴 右沟 镜海 下午 长海 哪条 坐车 最美 景点,0.004380169268880074
2541,90093100,201****152,2016-10-26 13:21,5,四川省阿坝藏族羌族自治州九寨沟县漳扎镇，是白水沟上游白河的支沟，由第4季冰川、板块运动、岩溶地貌、钙化滩流等互相作用而成。九寨沟海拔在2000米以上，遍布原始森林，沟内分布108个湖泊，有&amp;quot;童话世界&amp;quot;之誉。,amp quot 四川省阿坝藏族羌族自治州 九寨沟县 漳扎镇 滩流 2000 沟内 108 之誉 支沟 童话世界 岩溶地貌 水沟 钙化 九寨沟 白河 原始森林 遍布 冰川,0.9999850077591821
2542,89252429,笑哒呷,2016-10-08 09:38,5,国庆去的九寨沟，沟内三海必看，大晴天，无风，最美。五花海，镜海，长海。坐游览车能五花海下最好，中午11点阳光下的五花海最美。然后徒步经过珍珠滩，可以在木栈道坐下来吃点东西补充体力，赏轻流沐日光，相当舒心。接着步行至镜海，一定要走靠北即靠里的木栈道，不断映入眼帘的惊喜。这三海可泡一天。如果只有一天计划的朋友，其它放弃，果断从落日朗转车去长海吧，下午2至3点，醉美长海。还有时间和体力的朋友可徒步五彩池，否还要去黄龙或看过黄龙的真没什么必要了。,五花海 长海 徒步 最美 黄龙 栈道 体力 转车 五彩池 大晴天 游览车 沟内 三海必 镜海 11 赏轻流 至镜海 这三海 可泡 醉美,0.9999999076313438
2543,89163122,突突突突突突,2016-10-04 11:46,5,我是国庆第一天玩的黄龙，当天下午入住九寨沟口的酒店，酒店当然需要提前预定，价格会便宜很多。国庆第二天去的九寨沟风景区，早上8点出门，步行盗九寨沟风景区门口，买票的人稍微有点多，我们就多出了10元买了黄牛票。排队进景区的地方简直吓到我了，人山人海啊，有一点气愤的是那些乱插队的人，哎，特别是大妈大叔的挤来挤去的...如果能错峰出行的话最好还是不要国庆2-5号去景区，火爆场面太壮观了。进了景区还需要排队上景区巴士，很多辆车，滚动发的！从山脚一直开到了山顶，然后你可以选择步行或者坐车到不同景点，九寨沟最大的特点当然是水咯，各种颜色的水，五彩缤纷，当然瀑布也非常好看，九寨沟海拔比黄龙要低很多，所以比黄龙暖和很多！九寨归来不看水，所以回来看到小区旁边的臭水沟，真的是不忍直视,九寨沟 景区 黄龙 国庆 步行 排队 风景区 酒店 黄牛票 坐车到 10 错峰 水咯 看水 挤来挤去 火爆场面 臭水沟 巴士 九寨 直视,1.8014056912818432e-10
2544,88161020,wannabeyy,2016-09-28 21:08,5,景色非常美，遗憾的是景区开发的太成熟，真的是太安全，和美景能零距离接触的机会少之又少。另外已开发的三条沟景点不是那么多，虽然游览也需要一整天，但是和想象的几步一景的那样丰富的景观还有一定差距，全九寨114个海子，毕竟开发的能接触的就是是一小部分。景区接驳车，广播和车载介绍人员提供的信息和服务都足够了，不需提前做太多功课。最后。。好景点人多，这个没办法。。,景点 开发 景区 接触 接驳 一景 114 做太多 零距离 少之又少 九寨 海子 美景 一整天 不需 车载 功课 一小部分 人多 游览,0.999962084267566
